user,story,comment
throwaway32342,14178397,1
rosstex,14560042,1
theoh,15492248,1
bryanrasmussen,15782014,1
strictnein,13823704,1
pweissbrod,13752887,1
Joberror,14094083,1
nardi,14923362,1
xaduha,14923362,1
stymaar,13361019,1
tzs,14581273,1
theyregreat,15480334,1
merqurio,14023198,1
shahbaby,14718089,1
joshwcomeau,14718089,1
wordsarewind,14446261,1
peter_retief,13752376,1
tangue,14452923,1
jesseryoung,14452923,1
nyrulez,13896065,1
JorgeGT,15553205,1
DSingularity,14226775,1
suhpreme,13541679,1
zitterbewegung,14757687,1
vinayakkulkarni,14075720,1
kakarot,15274339,1
tabeth,15752022,1
someear,15824597,1
pbhjpbhj,14182262,1
philip1209,13319904,1
RazrFalcon,14239194,1
wslh,14239194,1
ovdoll,13354329,1
bradddd,14023198,1
juniorplenty,15148885,1
rtfeldman,15148885,1
thomasfromcdnjs,14023198,1
brooklynmarket,14026984,1
thomasfromcdnjs,14023198,1
dll,13683110,1
PrepScholar2,13541679,1
rwalker,13541679,1
edblarney,13713953,1
korzun,14356409,1
superdaniel,15338382,1
rcv,14023198,1
qdoop,15994410,1
jsd1982,15747650,1
austenallred,14673777,1
flavio81,15321015,1
jtchang,15321015,1
diminish,15321015,1
wiz21c,15451442,1
urza,13960183,1
ergo14,13966390,1
sikhnerd,13783307,1
ino,13593272,1
mod,13881535,1
stanlarroque,15094639,1
fsloth,13707547,1
ehindle,14688684,1
jay-anderson,15324954,1
alkonaut,13718752,1
rndmize,15924093,1
huehehue,14142120,1
hsnewman,15904265,1
strictfp,14782294,1
swetabhsuman8,14326439,1
nerfhammer,13994203,1
thejash,15601729,1
nkurz,15795808,1
jlgaddis,13884357,1
smokeyj,14087381,1
chiph,14178091,1
du_bing,14051851,1
40acres,13682022,1
picardo,13520891,1
jackmott,13520891,1
larih,13541679,1
mrburton,15624677,1
cymatic,14304088,1
Xeoncross,15052691,1
aszantu,13489100,1
Aardwolf,15173781,1
stickperson,13399095,1
slvrspoon,13301832,1
aretecinc,13301832,1
graeham,14531578,1
yAnonymous,13837850,1
Animats,15304242,1
JokerDan,14578380,1
seoseokho,13774006,1
fauria,13849430,1
kazuki,16000550,1
hammock,14644539,1
mbfg,14968626,1
TheCoreh,14004329,1
madamelic,15752022,1
ansy,13579226,1
Bromskloss,14899155,1
Mikeb85,13842130,1
alexashka,14703661,1
Thoreandan,13918465,1
koolba,13922482,1
baldfat,13810764,1
jansho,15062225,1
imode,14237266,1
Spooky23,14073223,1
rayiner,15912706,1
musesum,14105721,1
twindlelee,13909365,1
meriobrudar,13601451,1
bowmessage,13644959,1
andy_ppp,13644959,1
pascalxus,15908812,1
Torn,14238005,1
mikebabineau,14238005,1
quadrature,14238005,1
goingbananas,14629533,1
filmywap,13593272,1
jackfrodo,15924794,1
sq_,15924794,1
flurdy,14533116,1
plsoucy,15824597,1
matthall28,15824597,1
akrs,15824597,1
orangepenguin,15824597,1
staunch,13857887,1
mastazi,15534580,1
giridhar50,13593272,1
gfwilliams,13593272,1
sxp,13437905,1
safek,14444914,1
cassandra1024,14550060,1
baumandm,14688684,1
tbodt,15460851,1
nolanbrown23,15384262,1
enturn,15276833,1
lancefisher,14118290,1
lol768,14444914,1
jobso4me,14688684,1
dijit,14711153,1
daveheq,13471543,1
rundigen12,15534580,1
smrtinsert,13426494,1
randomfool,15477286,1
ucaetano,13759706,1
gregoire,15824597,1
grape911,15675582,1
steve-benjamins,14355051,1
esaym,14899155,1
apinstein,15940318,1
yeukhon,14447393,1
tshadley,14051851,1
KimNJF,15148885,1
nxc18,15156291,1
ibigb,15155833,1
veli_joza,13810764,1
kylemccann,13800320,1
finid,13509509,1
HenryBemis,15635144,1
justindocanto,13823704,1
_Codemonkeyism,15168394,1
amelius,15291961,1
fiatjaf,14066948,1
mattkenefick,14539770,1
jc123,15398550,1
Wehrdo,15243202,1
coverband,14947361,1
return0,14094083,1
Cieplak,14063609,1
stefantalpalaru,13489156,1
rizz0,15601729,1
known,15160149,1
w8rbt,14182262,1
tbrock,14533116,1
jannettee,13682022,1
Friedduck,14226775,1
jldugger,13520891,1
EGreg,14050049,1
ryan606,14047310,1
nodesocket,14817557,1
gesman,15739744,1
theprop,14360549,1
burgerdev,14529376,1
nnfy,14531578,1
navbaker,13682949,1
itburnslikeice,14225602,1
someguu,14225602,1
rhelmer,15927132,1
kator,14805265,1
behnamoh,13804522,1
sparaker,16036121,1
t14,13507993,1
accountyaccount,14266423,1
simias,13837850,1
nurettin,14094083,1
stuaxo,13837781,1
jbrambleDC,13732288,1
ikeboy,13576236,1
dkbrk,13399095,1
jasonkostempski,15878197,1
peteretep,13890618,1
playing_colours,15148885,1
iverjo,13837850,1
gargarplex,14417758,1
patatino,15079619,1
otto_ortega,14355051,1
discodave,14355051,1
fatninja,14355051,1
jaggi1,14508921,1
jakub_g,14011793,1
geoffbrown2014,14280569,1
resalisbury,15601729,1
DavidShares,15883186,1
makecheck,13942345,1
wcchandler,14568468,1
ssreeniv,13423629,1
bmpafa,14356409,1
kwahyaj,14149570,1
jeromenerf,13361019,1
rangibaby,13365430,1
wonderwonder,14718089,1
timbowhite,14718089,1
TimnaClimaCell,15384262,1
Gxorgxo,15384262,1
Gxorgxo,15384262,1
chrissnell,15384262,1
s0me0ne,13527482,1
Philomath,15357584,1
jackschultz,14718089,1
samuell,14718089,1
profsnuggles,15904265,1
mememaestro,14505073,1
laktek,15694118,1
djhworld,15675582,1
vanderZwan,13909365,1
vanderZwan,13909365,1
boodewittclause,15886333,1
dajohnson89,15046601,1
planetjones,13641301,1
CamperBob2,15965653,1
deepnotderp,14790251,1
hssuser,15601729,1
mverwijs,14002821,1
kitwalker12,13419444,1
donatj,13421298,1
KZeillmann,13421927,1
the6threplicant,15145226,1
BerLord,15145226,1
nyolfen,14632603,1
zilchers,14178397,1
adamzerner,15439967,1
avenoir,13493752,1
shurcooL,14539770,1
demonshalo,13588070,1
makkesk8,14090063,1
coloridostudios,14238005,1
sp527,15092707,1
saagarjha,15058351,1
gkanai,15924794,1
skinnymuch,14568468,1
Geekette,14568468,1
ingenuous2,14417758,1
josephpmay,14023198,1
svec,14023198,1
schlanda,15601729,1
jpace121,14962634,1
megous,14592745,1
CaiGengYang,15483231,1
martyvis,15483231,1
arrty88,14523523,1
bluecalm,15021427,1
beloch,15920618,1
alexc05,15389727,1
user5994461,14949978,1
age_bronze,14949978,1
ErikaR,15824597,1
peterwwillis,15165111,1
putano,15265507,1
stordoff,14914447,1
drawkbox,15200955,1
fulafel,13775667,1
m3kw9,15782014,1
patio11,15745441,1
lasermike026,15256603,1
ilamont,15257541,1
jaas,15824597,1
DonHopkins,14949978,1
Sir_Cmpwn,13319904,1
zentiggr,15131370,1
twfarland,13837781,1
godelski,14002821,1
mmmnn,14632603,1
nikolay,15863182,1
tabeth,13382263,1
pmoriarty,15273228,1
Twisell,15273228,1
tptacek,13397145,1
bpicolo,13579544,1
doglet,14011793,1
erikb,15473777,1
visarga,14152688,1
yodha77,14146850,1
bowenli,14688684,1
justin66,14686277,1
qznc,15806500,1
skadamat,14688684,1
lpgauth,15601729,1
compumike,15601729,1
paupino_masano,15601729,1
camus2,15511285,1
iamjohnsears,15908812,1
Vertirigian5,13389935,1
bg4,15862494,1
whsheet,13658615,1
mickael-kerjean,13650818,1
soneca,13658615,1
elberto34,13853150,1
transfire,13853150,1
larsnlden,15384262,1
vimarshk,15384262,1
pyb,13551610,1
racl101,14670306,1
runeks,13361019,1
ebbv,13370310,1
foobarbazetc,15786802,1
dsr_,15990559,1
jfoster,15719262,1
kahrkunne,13817969,1
CodeSheikh,13527482,1
panabee,15662004,1
kevmo,14782294,1
alvis,15331016,1
alayek,15542263,1
baldfat,15542263,1
numbers,15079619,1
msluyter,13804522,1
CrLf,13529213,1
trapperkeeper79,14118290,1
rurban,14836653,1
animex,13955981,1
alexandercrohde,15021427,1
Udik,15021427,1
MechEStudent,15314006,1
ben_jones,13765240,1
unlmtd1,16015539,1
jagger11,13489100,1
paganel,15790687,1
XCSme,15980653,1
drvortex,15980653,1
ThinkBeat,14990137,1
ThinkBeat,14990137,1
ThinkBeat,14990137,1
novalis78,14477851,1
manigandham,15916121,1
flurdy,13816627,1
jonbarker,14639967,1
jonathanbull,15601729,1
savrajsingh,15601729,1
makeshifthoop,15601729,1
taylorcooney,15601729,1
arca_vorago,15559428,1
ErinSlack,15824597,1
Kiro,14779881,1
djrogers,14350293,1
bhauer,14350293,1
graycoder,14350293,1
lordleft,15776033,1
asmosoinio,14505073,1
yAnonymous,13932226,1
elcapitan,14645452,1
ericand,15857833,1
yuvalmer,15752022,1
watwut,14673777,1
confounded,15931730,1
ivm,13759706,1
totony,14483409,1
sonabinu,13816627,1
ipunchghosts,15409376,1
tzs,13817883,1
Zigurd,14022863,1
makecheck,13713953,1
pc86,13597949,1
giardini,13531707,1
s3nnyy,14688684,1
jwigg,14688684,1
amluto,13529792,1
buro9,15601729,1
lloydjatkinson,14357881,1
adam_seeliger,14248827,1
slaymaker1907,14639908,1
jaycroft,15195510,1
pmoriarty,14835515,1
bitmapbrother,15200955,1
Xoros,15049171,1
MoD411,14694283,1
cr0sh,15795808,1
xsmasher,15824597,1
wmccullough,13529792,1
grv_07,15368353,1
z3t4,13994203,1
sharpshadow,14239194,1
sqldba,15222240,1
cb18,13778543,1
pbarnes_1,15567356,1
cldwalker,15824597,1
swetabhsuman8,14737322,1
danieka,14094083,1
jakobegger,13816627,1
raldu,13423629,1
fredley,15675582,1
ismail,13541679,1
ismail,13541679,1
orjan,13541679,1
LockState,13541679,1
fasteo,14287235,1
chrischen,13326535,1
benmorris,13326535,1
mirimir,14986324,1
faragon,14063609,1
nemothekid,14362975,1
jclulow,15793473,1
retox,15774503,1
jeffdavis,15774503,1
mmanfrin,14962634,1
mbesto,15824597,1
rsyring,15824597,1
chrissnell,15031922,1
ctdonath,15133919,1
tallanvor,15345483,1
madmax108,15345483,1
apricot13,13797042,1
mdturnerphys,14161876,1
alydenardo,14688684,1
guha,15824597,1
dberg,15824597,1
aaroninsf,14664417,1
vadivulpos,15148885,1
taurath,14564182,1
Animats,14564182,1
djhworld,15611122,1
sturmen,15617615,1
pascalxus,14533116,1
fizixer,13696004,1
replete,13977982,1
dayaz36,13785564,1
sethetter,15789108,1
gravypod,13886626,1
mobilemidget,15611122,1
late2part,14178397,1
killin_dan,14178091,1
tripzilch,14094083,1
nobodynobodee,15342486,1
k__,14635013,1
the_duke,13319904,1
sfifs,13319904,1
ohazi,15771168,1
MsMowz,15771168,1
cosinetau,13375543,1
justifier,13375543,1
Asdfbla,15694926,1
contingencies,15694926,1
djsumdog,15694430,1
madhadron,13426896,1
vlad,13301832,1
userbinator,13856443,1
donquichotte,13679474,1
JohnTHaller,15940318,1
_Codemonkeyism,15940144,1
blocher,14023198,1
ChuckMcM,13484372,1
kawsper,14229412,1
sverige,14229412,1
amk_tomakechai,15368104,1
sbr464,15756062,1
jagermo,15752022,1
jpkeisala,15752022,1
yo-code-sucks,13356318,1
gerdesj,14152688,1
therealdrag0,15739744,1
Naracion,15066729,1
wtbob,13960183,1
damosneeze,15195510,1
chris_wot,13406638,1
chimpnuggets,13404758,1
londons_explore,15752022,1
megannunes,14238005,1
megannunes,14238005,1
tomahunt,15210022,1
et2o,15210022,1
cronjobma,15210022,1
SFJulie,14417758,1
gadders,14417758,1
FrozenVoid,15763013,1
nradov,13999378,1
rodionos,13682949,1
Jach,15543371,1
jhoechtl,14246249,1
yesokayawesome,15601729,1
HurrdurrHodor,14029572,1
tryingagainbro,15012883,1
PatrickAuld,15012883,1
tinus_hn,13389935,1
indycolt,15601729,1
real-hacker,14901051,1
paradite,15723926,1
rvshchwl,15723772,1
bane,15062225,1
wslh,14338411,1
MrJagil,15291961,1
joatmon-snoo,13755673,1
joatmon-snoo,13755673,1
fernandopj,13755673,1
joatmon-snoo,13755673,1
svemt,14688684,1
aaroneous,15384262,1
baalexander,15384262,1
jlarocco,15230871,1
a-dub,15321015,1
threeeyed-raven,15892066,1
nailer,14949978,1
koolba,13392885,1
brians,15969511,1
temuze,14023198,1
scranglis,13700492,1
unseen_sight,15824597,1
vasundhar,13721452,1
malgorithms,13600427,1
transcranial,13484372,1
ebrewste,15451442,1
jsiepkes,14694283,1
thomas_d,14238005,1
guha,13301832,1
jaquetheduck,15384262,1
diogenescynic,15559428,1
thomasdd,15328889,1
cmroanirgo,15568078,1
lisper,13296502,1
johnthomas00,15502142,1
lucideer,13456246,1
makecheck,15131525,1
stefek99,13389935,1
cache_miss,15451442,1
consultSKI,15058351,1
orthoganol,15155833,1
ArtDev,13537052,1
theboywho,14643467,1
aagha,14947361,1
ThomPete,13382263,1
g9yuayon,14784900,1
syphilis2,14460013,1
jff,14075720,1
ufukbay,14993216,1
tolmasky,15601729,1
snow_mac,15357584,1
itaysk,13696004,1
fallingfrog,13312629,1
qdotbio,13541679,1
brettz,13541679,1
jauco,13541679,1
ryanmarsh,13541162,1
davidw,13830587,1
aresant,14090063,1
973015077,15956811,1
buzzybee,13941923,1
ryandrake,15741565,1
subroutine,14729400,1
svilen_dobrev,14516538,1
flavio81,15897809,1
amelius,13939645,1
WestCoastJustin,13941011,1
ge96,14002821,1
vfistri2,14995165,1
master_yoda_1,13579226,1
XorNot,14002821,1
lisper,15393270,1
DamnInteresting,15631565,1
will_brown,14911467,1
BrianMingus,14887414,1
ravimalik20,14417758,1
DamonHD,15185416,1
nwenzel,13541679,1
hchitali,13541679,1
Dabergcobo,13541679,1
radicaldreamer,14529376,1
dap,14189392,1
IvyMike,15793473,1
jordache,15793473,1
nik736,13931969,1
bambax,15651058,1
kingkool68,15507871,1
PDoyle,14011793,1
zymhan,15483231,1
RKearney,15890551,1
sleepychu,15694926,1
mnarayan01,14930895,1
Sangermaine,14931004,1
linsomniac,13755673,1
gkya,14968626,1
Skunkleton,15058351,1
no_wizard,13656192,1
omar_dstillery,15384262,1
slantaclaus,13509509,1
eosrei,15148885,1
billylo,14664417,1
apexalpha,15446295,1
sapjobs,14688684,1
Cryptoholic,15328889,1
kgilpin,14661285,1
gumuz,13301832,1
prattl,15384262,1
mv4,15558227,1
Waterluvian,15951825,1
pitaa,14797616,1
cadr,14688684,1
teen,13338592,1
raquo,14002821,1
kevinsaptell,15127633,1
austincheney,15795808,1
aliceyhg,14127071,1
Phone-careers,13301832,1
walterbell,15012883,1
DanBlake,15012883,1
CodeWriter23,15169188,1
rsj_hn,14973506,1
k_donald,14688684,1
lee101,15689399,1
gambiting,15763013,1
mrfusion,15230871,1
feisky,13775667,1
alie,14238005,1
hungerstrike,15089916,1
macmac,13309610,1
eternalban,13860890,1
DiabloD3,15338382,1
wyager,14109158,1
dandersh,13607890,1
osoba,13867016,1
enjoiful,13867316,1
swat535,14952787,1
adamzerner,13382963,1
bellwether,15824597,1
nkw,15862494,1
matt_s,15862494,1
distrill,15559428,1
patsplat,13816627,1
Anil-Shrestha,13816627,1
superbatfish,13921433,1
kutkloon7,13921433,1
hmhrex,13922482,1
Businessmen,14817557,1
mi100hael,14049868,1
Johnny_Brahms,14049868,1
calimac,15994410,1
wnevets,15862278,1
vor1968,13982620,1
trts,15940144,1
retreatguru,14417758,1
EZ-E,14533116,1
plaidfuji,15986753,1
powera,13682022,1
salimmadjd,13489156,1
redleggedfrog,13489156,1
AlexCoventry,14381264,1
nebulos,15435822,1
lucb1e,15448996,1
probably_wrong,15451442,1
gwbas1c,13576236,1
nik736,14694283,1
ImadK,15008076,1
gfodor,15749150,1
JepZ,15751344,1
sundvor,14087002,1
VintageCool,15294171,1
nomadicactivist,14238005,1
thomasahle,15601729,1
vldr,15601729,1
traskjd,15601729,1
szczepano,14643712,1
BrailleHunting,13886105,1
fyrstenberg,15694926,1
accountyaccount,14185891,1
lanevorockz,15857833,1
MR4D,13683110,1
apohn,14417758,1
shurcooL,16036121,1
cstross,13743908,1
SEJeff,13999378,1
bluecat,13999378,1
jondishotsky,13999378,1
jkruzek,13541679,1
steve19,15651058,1
ZenoArrow,15969511,1
gras,15461439,1
seiferteric,13909365,1
Animats,13910925,1
dfee,15787023,1
tajen,13644959,1
fumar,14031619,1
agumonkey,14386394,1
aero142,15741565,1
Kenji,15741565,1
dantiberian,13718586,1
pgl,14744783,1
bozhidar,13849430,1
digitalbase,15601729,1
idibidiart,15902054,1
gdubs,13382963,1
itsmemattchung,13641949,1
myautsai,14723308,1
myautsai,14723308,1
j0hnM1st,13887295,1
rando832,13920111,1
jjude,13849430,1
konceptz,14029572,1
5_minutes,14090063,1
somid3,13858597,1
jstanley,14656945,1
tarboreus,14046446,1
penglish1,15222240,1
raphaelh,13450143,1
reeffflio,15367531,1
agentgt,13682949,1
psonic,13682949,1
vanattab,13647190,1
downandout,13785564,1
Mahn,15250644,1
mmanfrin,15919115,1
potench,13939645,1
Tomis02,14560042,1
macawfish,14139186,1
keypress,15237896,1
known,14011793,1
gigatexal,15890551,1
AndyKelley,13755673,1
olojobs,15601729,1
stoic,14911467,1
lyime,15824597,1
barking,14960597,1
sz4kerto,13856443,1
newscracker,15256603,1
enriquto,15367531,1
keithpeter,15131370,1
blahblah12,13932226,1
cpg,13932226,1
faragon,13932226,1
stegro32,15148885,1
sachinag,13840282,1
DigitalSea,15332819,1
ziikutv,14127071,1
pzh,14338411,1
yy77,15021427,1
Tehnix,15021427,1
elkhourygeorges,15432720,1
Steeeve,14817557,1
jameincke,15148885,1
chirau,13775667,1
tmzt,15321015,1
hoodoof,15480895,1
blue_leader,14754772,1
vldx,14645452,1
notadoc,14673777,1
brittonrs26,14476421,1
blakesterz,14310617,1
dahoramanodoceu,15142853,1
meri_dian,15240781,1
alouisos,14023198,1
myrandomcomment,14310617,1
sersi,14976028,1
transposed,13475172,1
jbicha,13439828,1
motters,14414712,1
deathplus,15892066,1
k3a,15912706,1
setgree,15250644,1
genieyclo,13571847,1
dotancohen,13571847,1
microcolonel,15568078,1
whack,14105721,1
sillero,14105489,1
davidf18,14105721,1
mfenniak,15601729,1
vondur,14899155,1
Walkman,15451442,1
post_break,15947540,1
stefek99,13309610,1
krrrh,14531578,1
inestyne,14651287,1
e19293001,15116379,1
adamnemecek,15116379,1
ohazi,15940144,1
wolco,15940144,1
SomeStupidPoint,15477286,1
LucianLMZ,15155833,1
rusk,15451442,1
geff82,13421298,1
Gonzih,14087381,1
aabajian,13915808,1
eppp,15393270,1
mooe,15924093,1
gt_,15924794,1
codecamper,14483409,1
hackuser,13955981,1
Sir_Cmpwn,13752887,1
bedhead,13860890,1
blumomo,14688684,1
SurrealSoul,15368104,1
thespace123,15357981,1
revelation,15742287,1
dfar1,14044517,1
aresant,14044517,1
wklaynman,13541679,1
edgarvaldes,13421927,1
dolany,13421927,1
pixie_,15937448,1
johnwinstanley,13541679,1
bobbykrk,13541679,1
INTPenis,14644539,1
gpvos,13326792,1
jamisteven,14723308,1
Stryder,14703661,1
wildchild,14723308,1
tmccrmck,13867016,1
rfw1z,14075720,1
web64,15345455,1
anuraj,15087831,1
Animats,13941011,1
Joking_Phantom,15332819,1
ausjke,15332819,1
Friedduck,15473777,1
gdudeman,13382963,1
chrisper,13688595,1
nouveau0,14902696,1
partycoder,13475172,1
chad_strategic,15623604,1
tuespetre,15949144,1
baby,14651287,1
Ntrails,14971326,1
marcuslager,14976028,1
htns,13810764,1
rayiner,14656945,1
bluetwo,15623604,1
JohnTHaller,15623604,1
hathym,15950599,1
switchstance,15417019,1
observation,14952787,1
damontal,15089476,1
drzaiusapelord,14394150,1
cmurf,14394150,1
morpheuskafka,15782014,1
rekado,13867316,1
BinaryIdiot,13644959,1
mnd999,15940144,1
notadoc,14462384,1
mericsson,14463260,1
drawnwren,15969511,1
nikanj,13585104,1
JayeshSidhwani,14039135,1
pbreit,14039135,1
quadcore,13656192,1
siliconc0w,14745936,1
kiddico,15655840,1
baybal2,15747650,1
SJWDisagree111,14976028,1
alaskamiller,14536410,1
jwilk,14054785,1
EJTH,13650818,1
haddr,13471543,1
sdruskat,15897809,1
hanzulrich,15892066,1
exodust,15793473,1
tudorconstantin,14645452,1
Proven,14050049,1
known,14054785,1
nametube,15602538,1
Touche,14458648,1
antisthenes,15037960,1
octref,14299628,1
swuecho,13785277,1
ivanpashenko,13326535,1
peterlcullen,15824597,1
sametmax,13849430,1
vbernat,14046446,1
alfo_,15148885,1
m00dy,13884357,1
Gaelan,13635230,1
graeham,13382963,1
lr4444lr,14166966,1
brians,15012883,1
yters,15008076,1
zwischenzug,15858197,1
kn1ght,13453189,1
kevinwade11,13326535,1
kevinwade11,13326535,1
kevinwade11,13326535,1
brightball,15819093,1
bo1024,13870199,1
progval,15049171,1
lol768,15049171,1
indescions_2017,14960597,1
jackfoxy,14245354,1
drumttocs8,14094083,1
FryHigh,13329525,1
nitindhar,13541679,1
RNicolas,14023198,1
TazeTSchnitzel,13804522,1
hoodoof,14606812,1
pkrumins,15534580,1
coworkerblues,14757687,1
alexk,15601729,1
cybus,15601729,1
throwaway8766,15924093,1
dirtyaura,15824597,1
erikbye,15691435,1
sdtsui,13830587,1
verdverm,13857887,1
bucketman,15345483,1
ourcat,14901051,1
bigtones,15012883,1
glangdale,14301739,1
djhworld,14161876,1
booleanbetrayal,15752022,1
caleblloyd,13831277,1
nikon,14226775,1
niyazpk,14223020,1
Practicality,14094083,1
neom,14338411,1
jreks,13541679,1
j-pb,15800676,1
erikb,13994203,1
tombert,14002821,1
em3rgent0rdr,14291412,1
dogma1138,15280064,1
rhodin,13778543,1
draw_down,13886626,1
decasteve,15155833,1
preordained,15155833,1
navahq,13301832,1
jnty,14644539,1
inetknght,14644539,1
ghughes,14489964,1
jakozaur,14356377,1
dullgiulio,14356409,1
vadimberman,15747313,1
stevespang,14446261,1
martin1975,15200955,1
CaptSpify,15210022,1
hackbinary,15337730,1
MrGando,15924794,1
seejay,14031452,1
ic4l,14256300,1
itamarst,14708350,1
pitaj,14109158,1
denizozger,13541679,1
MattBlissett,14688684,1
5_minutes,14497295,1
ams6110,14185891,1
nmca,15534580,1
cityhall,14599668,1
clintonwoo,15316175,1
snide,15384262,1
BrandonM,13922482,1
darose,13541679,1
sfRattan,14386394,1
rayiner,15567356,1
Glyptodon,14394465,1
yowza,14201562,1
hamfisted,13404758,1
yourstruly33,14733829,1
microcolonel,14733829,1
heipei,15131525,1
dsfjksdf,14968626,1
dewyatt,14723308,1
tjohns,13918465,1
arota,14257744,1
paul7986,15723772,1
lddemi,16025112,1
hwu2whag,15752022,1
spyder81,14275805,1
monicabreton,14238005,1
zokier,15460851,1
mozumder,13507993,1
patrickaljord,14643712,1
stared,14344034,1
entrecs,14238005,1
adhil,14238005,1
vacri,13837850,1
natch,13385873,1
agentgt,15237896,1
ohstopitu,13543233,1
taeric,13541679,1
natekupp,13541679,1
scottrogers86,13541679,1
wink,14483409,1
tehabe,13426494,1
ju-st,15808096,1
crb002,15686442,1
webmaven,13588070,1
ErikVandeWater,15789108,1
feelin_googley,15546536,1
curbside,13301832,1
JohnJamesRambo,14011793,1
davehtaylor,15723772,1
khana,13489100,1
mbesto,15900551,1
musha68k,14548030,1
afshinmeh,13755673,1
mrlyc,13658615,1
phoenixProgram,14320392,1
WalterBright,14073223,1
davidgerard,14323265,1
hilbert42,14105721,1
pfarnsworth,14952787,1
TheBiv,15046601,1
krmboya,14661285,1
seltzered_,15094639,1
bpowers,14238005,1
fataliss,13529213,1
cydonian_monk,14452923,1
royce,14996715,1
haraball,13541679,1
applehire,13541679,1
smoyer,15718686,1
FridgeSeal,14612680,1
homarp,15969511,1
otaviogood,14280569,1
ansi7120,14702676,1
chx,13365430,1
ajimix,15694118,1
sidcool,14620608,1
VonGuard,13399095,1
pmoriarty,13399095,1
shurcooL,13329525,1
daveheq,13447340,1
thewisenerd,13450143,1
epberry,15148885,1
cpeel,13541679,1
manoa,13541679,1
blisterpeanuts,13364583,1
Steeeve,13435634,1
benologist,13532992,1
walrus01,14737322,1
inetknght,14737322,1
aerovistae,14568468,1
sidcool,16030838,1
snackai,14060846,1
segmondy,14146850,1
raybesiga,14013996,1
socrates1998,13717321,1
ers35,13718752,1
leowoo91,15689399,1
MKK,15824597,1
NikolaeVarius,15448996,1
yazaddaruvala,13603575,1
ddebernardy,13849430,1
nthcolumn,14731181,1
daveheq,14952787,1
throwaway132791,13774006,1
jdc0589,14645452,1
logicallee,13601451,1
hardwaresofton,15795808,1
shmerl,15795808,1
mathattack,14127071,1
Chiba-City,15357584,1
supernintendo,15360362,1
maceo,13591561,1
erikb,13717321,1
chaostheory,15965653,1
k__,14629533,1
drawkbox,14952787,1
k2enemy,15742287,1
michaelcampbell,14523523,1
jmts,13890618,1
jorkos,14023198,1
austinlchang,14023198,1
DodgyEggplant,14002821,1
kyberias,14656945,1
jongar_xyz,13537052,1
zimbatm,15685180,1
GoPeriscopeData,15601729,1
sethherr,15601729,1
canterburry,14310617,1
mv4,15553205,1
echlebek,15553205,1
guptaneil,15601729,1
ww520,14476421,1
goatherders,14332006,1
chrisrees91,15824597,1
sgt,15601729,1
sponnapa90,13541679,1
sid6376,13541679,1
dghughes,14145388,1
icantsayr,15417019,1
dplatzman,13541679,1
nanch,13672482,1
bentlegen,13541679,1
e-dard,13541679,1
bostik,13541679,1
bjourne,15695326,1
noisy_boy,15222240,1
mickeyben,14238005,1
dingo_bat,14686277,1
secfirstmd,14645452,1
jalibster,14029572,1
jalibster,14029572,1
Yizahi,15342486,1
cies,15345483,1
mikelbring,13439828,1
mrfusion,13559581,1
mortenjorck,15912378,1
lisper,15824597,1
myf01d,13456246,1
mhd,15339983,1
macawfish,14462785,1
dkersten,14394465,1
nvr219,14393991,1
andreasgonewild,14752392,1
reacweb,14649727,1
Vkkan2016,13635230,1
lytedev,15473777,1
SAI_Peregrinus,13870199,1
twic,13867316,1
raesene6,15442636,1
krupan,14218270,1
buckminster,15862278,1
john255,14911467,1
kinnth,14911467,1
mpark673,15601729,1
CaliforniaKarl,15442636,1
kcorbitt,15714318,1
renanbcampos,14238005,1
jonplackett,15892066,1
libeako,14612680,1
gkya,13579544,1
blauditore,15931730,1
cestith,14486657,1
balajics,15686653,1
Diederich,13354329,1
melissamb,14688684,1
polote,15012883,1
itwy,15772065,1
bedros,14550060,1
eriknstr,14750627,1
shirro,14090419,1
mattdodge,14115826,1
rconti,14245354,1
erichocean,13656192,1
almonj,13551610,1
grellas,13551610,1
versesane,13520891,1
iirirjn888,15747519,1
Dangeranger,15749150,1
jwoah12,15148885,1
11thEarlOfMar,14108797,1
vbernat,14779881,1
rickbradley,15008076,1
sneak,13629593,1
ryanmarsh,14656945,1
cpeth,14688684,1
ivanzhao,14688684,1
galeaspablo,14688684,1
titzer,14699397,1
zby,13867590,1
bbtn,15037960,1
edpichler,14902696,1
infiniteloop91,15148885,1
smegel,14962634,1
hourislate,14962634,1
huangc10,15534580,1
blaisio,15428526,1
muramira,15428526,1
jbaviat,13541679,1
mathgenius,15089476,1
village-idiot,13527482,1
howard941,13981184,1
justinjlynn,15142853,1
temuze,13301832,1
nathan_f77,13410510,1
thinkloop,13649523,1
therealmarv,13649523,1
junk_disposal,13649523,1
tdk,13682949,1
BillFranklin,15384262,1
Houshalter,14477851,1
huac,14477851,1
dom96,15686653,1
toptal,14968626,1
manfredsinger11,14094083,1
2sk21,14836653,1
roesel,14836653,1
tphyahoo,14495405,1
h1d,13682949,1
reid,13541679,1
dufia,15892066,1
partycoder,14655382,1
kuon,15904265,1
ceejayoz,15195510,1
phereford,13816627,1
siner,15185416,1
bradonomics,15601729,1
specto,14952787,1
formula1,14817557,1
k__,15686653,1
GigabyteCoin,15147660,1
fundabulousrIII,15147660,1
jrozner,15148885,1
antoaravinth,15435822,1
chewyshine,15974603,1
mgw,14023198,1
